idx,orig_pred,adv_pred,delta_duration,delta_fwd,delta_bwd,delta_iat,semantic_ok
2302085,4,0,-0.27197361419822297,-1.0229117734573399,3.4056132981055875,-0.4318629094681248,True
338165,10,0,0.49957977819148,-0.07882301523987248,0.15500793790640688,0.11698400848170987,True
2313583,4,0,-0.5294537241852069,-0.6623475105512227,3.8187513165485996,-0.4778508931223879,True
2370954,4,0,0.21194460164641563,-0.10845491221827523,-0.0014842726694736016,0.16873747171008527,True
504493,10,0,-0.7334680345916563,1.6438573121236861,3.232551806091109,0.1189248048656721,True
1577563,14,0,-0.09160400277801803,-0.05493053555944086,-0.11307146767034874,0.09578540849642958,True
368799,10,0,0.22275977620517087,-0.9297082128192802,1.1879596402223287,0.12184660634552524,True
453206,10,0,-2.3470847452884174,-1.3210603522090938,1.3311004712963583,0.11699145090485993,True
443880,10,0,0.49344827222766674,1.175742470439516,2.5488989087360916,0.11702453477720205,True
394107,10,0,0.4947880606270183,-0.05553310946350132,1.3053724504344835,0.11822393930588919,True
442324,10,0,-0.8450952795094062,0.027774619841066415,1.333084125627838,0.11737889609279296,True
80447,2,0,0.2787920077248247,-0.34087990345754643,-0.7691352764675813,1.2835361571971562,True
2433462,4,0,-0.651913348495891,-0.4401416059861603,4.1991816304082095,-0.3487307927646927,True
454149,10,0,-1.2571894954221847,-0.06155286572437041,1.32486613490865,0.11673145947798057,True
162228,2,0,-0.9609162025260402,0.0031298837074916763,4.07280241689275,0.34562764926217215,True
189128,2,0,0.19696132100633812,-0.008083439164169192,-0.23123875302154226,0.07910902165021955,True
123551,2,0,0.48002570227507885,-0.21095955888707452,1.2846668341467486,-0.1779921779130467,True
1756452,7,0,-0.5598461586077615,-0.11490105637734872,1.0499621529188743,0.10857117264397664,True
2276733,4,4,0.4999327221277986,0.13027181575312294,-0.20473885991642995,0.5460127584173344,True
2330469,4,0,-0.5523956605518249,-0.0020792821331542914,4.648898378838503,-0.3080587340931817,True
2408275,4,0,0.33105641781495687,-0.033759572168267825,4.4726878602869995,-0.4388994112429301,True
158047,2,0,0.0820587154923019,-0.03511249474619891,-0.04506460387283964,0.06852757014430574,True
357523,10,0,-0.4849896313181015,-0.022493152960884222,1.2611912673144279,0.11692562971574583,True
1545115,14,0,0.19022205306324216,0.04857115272338653,-0.026772041557600657,0.14440363268055156,True
62150,2,0,0.36511683073337975,-0.13815769002748876,0.15564453626442268,-0.25880347317594105,True
317604,10,0,0.4996539938941913,0.16558445860935156,0.2244934461372281,0.1186548859523335,True
392008,10,0,0.49329522224151,0.06625973811911517,1.0095073989634304,0.11626320699584132,True
101812,2,0,0.2618819719705061,0.05935281062586656,-0.01382528184373543,0.1277743239446442,True
2333268,4,0,-0.743755624018807,-0.6515904186290915,3.7236160840327317,-0.579026348271903,True
168028,2,2,-0.17536054570969398,0.008282845425303765,-0.10661842027125923,0.3676056290858777,True
1879390,11,0,0.19772106820029395,-0.1918775768244079,-0.4446176080408677,0.13258429776087222,True
349159,10,0,0.49764893860154796,-0.6934722254018874,1.161606761983492,0.11740916726465306,True
39381,2,0,0.3588785859931755,-0.1069509971038259,0.15098445277031286,-0.18793500804358043,True
2300130,4,4,0.4999497959255665,0.24044267507798114,-0.2960983068055071,0.5819431238122147,True
418214,10,0,0.4999082365870937,-0.2547703732818566,0.28460512933023463,0.11809103014436009,True
2284506,4,0,0.10104732636402565,-0.09839258518004537,4.519860289846244,-0.3757488456247654,True
2344547,4,0,0.4998158126901693,-0.10844184877871821,-0.15277838883436687,0.12393254985371951,True
2261299,4,0,-1.4458458266624885,-0.4308395589846832,4.220193294797042,-0.33872650242124125,True
2440016,4,0,-0.18681122705434372,-0.01564359226408768,-0.19472829753989643,0.12671623138140697,True
2794241,3,0,0.4139772003635899,-0.6591089544129959,4.103802193669848,0.22064156171262117,True
472627,10,0,0.49961793619336364,0.1656108195612926,0.20383944258733044,0.11597583536898359,True
2380226,4,0,0.14460240908971184,-1.9524810635811527,2.65457532590679,-0.3429062350234949,True
94431,2,0,0.4988133321404219,-0.22640737993084087,1.2627887633237658,-0.18235107459316863,True
471113,10,0,0.499984152001063,-0.1321596064075627,-0.4726458333118438,0.11681225897304225,True
441443,10,0,0.4997514563250366,0.15101623000975425,0.18181985883051371,0.1181670061504745,True
356276,10,0,-0.5718179343507246,-0.544321358899754,1.2655606319794908,0.1174505179467193,True
2422912,4,0,0.21977810487093513,-0.7343259202588318,4.231482646141106,-0.02911096717706218,True
110349,2,0,0.35104884936932673,-0.3549668008007687,0.15092133592225962,-0.2594380606618323,True
314953,10,0,0.49820533342257467,-0.3640167075640425,0.1527182124814507,0.11787814358462337,True
145941,2,0,0.2842000220058803,-0.47113734744668934,0.0025203532905128667,1.3693765021496356,True
2211955,5,0,0.47133642144001586,-0.5726684440270156,-1.1141572273732137,0.09805798032697051,True
2227366,4,0,0.014200154469514892,-0.8690132406959212,3.5245765584003372,-0.5086461345957728,True
2219990,4,4,0.499374762284386,0.17778865502360713,-0.7616017315089125,0.7084678192623984,True
76700,2,2,0.4999003134878196,0.34701295570852825,-0.4891581141860716,-0.12034491473783045,True
2188920,6,0,-0.42045621324010124,-0.8307074548520739,1.0868433398400827,0.09996995480518192,True
2427399,4,0,-0.061079642588759635,-0.5608169326914069,4.268265050847221,0.06513257167708379,True
83528,2,0,-1.1243639712777482,-0.542108179455522,3.65424448594421,-0.788408024305288,True
2368497,4,0,-0.014549077910438002,-0.7241641574018212,3.898140683688027,-0.33257856548528003,True
1732211,7,0,0.33314953887983095,-0.13051277946884834,0.14895610131682724,0.11461486411011991,True
88573,2,0,-0.006886243148239613,0.07410707155779013,-0.09704029355296981,0.16351376873095616,True
2220664,4,10,0.4999283020592061,-0.40830811727535704,0.1154749602565597,0.36536816737692546,True
2393947,4,0,-0.5563471248567553,-0.7674425748290121,3.9477377712933204,-0.2537093364797378,True
2364545,4,0,0.14798774521686803,-0.21808449859012596,-0.03491251417019598,0.07421744944083361,True
191203,2,0,0.3483874528129185,-0.1896385678336161,0.1510413888566154,-0.2688205189951044,True
105428,2,0,0.05990035152597204,0.05206448337107669,-0.05152750025849874,0.16641022421689491,True
2340824,4,0,0.28242473753159625,-0.8949380150221256,3.7987342780414837,-0.01297330740482433,True
2301708,4,0,-3.906771361032101,-0.5159753838638843,1.0133258365146258,-0.5307496143825498,True
183062,2,0,0.2490269078496273,0.06898453908855136,-0.3778462366915891,-0.3244824641714813,True
433171,10,0,0.49789160229514445,-0.09394808436320178,1.0916886751794648,0.11870967948602228,True
449675,10,0,0.4995693260983112,0.2014763753016412,-0.6389001738606164,0.11709755013388705,True
105710,2,0,0.37589999639483596,-0.015024237162340442,0.15532379520641107,-0.10620892467082166,True
356873,10,0,0.49993599115311205,-0.5503131112285381,1.0812406522526277,0.11769591837807099,True
2289501,4,0,0.2486292756463962,-0.571262540323874,4.409665465107311,-0.007674694158203784,True
84032,2,0,-0.22466171983904737,-0.20206660660758152,-0.07186365073558981,-0.33854619847975975,True
2318132,4,0,-0.36757819233041195,-0.17636193127029381,3.863276610173766,-0.3818500660119612,True
313893,10,0,0.4999769112917267,-0.5972876540355764,1.185971987067628,0.1167854355212887,True
140109,2,0,-0.07970979219500227,-0.10456503101341807,-0.1930743672289373,0.11152394265423192,True
2345993,4,0,-1.0520434234898146,0.005919118748742062,4.463939196512078,-0.4855151058747303,True
317348,10,0,0.496397942584437,1.551623176381264,2.270665200256154,0.12006417004928462,True
471360,10,0,0.4990543300379027,-0.04248495134853854,0.12280741534712292,0.11998029435514264,True
2225094,4,0,0.49637464317632574,-0.8307483380036058,0.10460586089855174,0.348806548059918,True
455411,10,0,0.4983492009304241,0.13857589576085907,0.16361307755174215,0.11653380563617972,True
407444,10,0,-0.3314871675074322,0.6295697102205046,1.4531509159386649,0.11410194943857853,True
2744249,3,3,0.25039672336370106,-0.0645871977122856,-0.19402088498261164,0.545741795833472,True
171665,2,0,-0.11041659236938094,0.08609713351842932,-0.0367772687041613,0.08998563452739755,True
2435953,4,0,-3.7328998485696823,-0.5594950431780442,3.852158934003698,-0.505551998434529,True
85966,2,0,0.2833726848291135,-0.4770301600698729,3.6725317660326726,-0.6873376003051472,True
396422,10,0,0.3291080967094983,-0.17014614004997597,1.1627900191639435,0.11001226499288107,True
454269,10,0,0.4283477843862027,-0.14506899572632984,0.22344126458473315,0.11694862274032815,True
2321185,4,0,0.41180457667750053,-0.6868211305375373,4.064057093386013,-0.23212125537030728,True
2259559,4,0,-0.21426860793386518,-0.7189238616505621,3.931674046926466,-0.3381817367510866,True
2428019,4,0,0.15645587065989197,-0.04931350424719627,-0.15424162736348063,0.16354582865329517,True
56685,2,0,0.322866977576634,0.009019519719015264,0.07897893544394112,0.6935363043777513,True
1861295,11,0,0.2537521821691449,-0.6872581460705189,-0.0028635229212556346,0.06520960257392641,True
107654,2,0,-4.261261821725762,-0.5776805600211614,4.0367052775576076,-0.3379086975662437,True
141591,2,0,0.4980392733369746,-0.032070586318325954,-0.44270084288910094,-0.10270785833167417,True
2375889,4,0,-0.8033979421235722,-0.6406756244504583,4.013043397559011,-0.344125806150865,True
320420,10,0,0.49808737049970225,-0.22503705122045603,1.1682871431393376,0.11643514445867968,True
45765,2,0,0.06949988802190069,-0.0009962336273021042,-0.19111432322144828,0.07336948359317147,True
2251981,4,0,0.10076917609837624,-0.702677325161792,3.8966115481575483,-0.34153265539100075,True
24940,2,0,0.3522576053112711,0.08524538921576236,0.1506952678221764,-0.2590343297825903,True
2432059,4,0,0.14064678898074845,-0.003477592500877036,-0.20973709625798287,0.09510324794734429,True
401388,10,0,0.499338340094223,-0.18045470007890813,0.320921097565839,0.11985406660999993,True
2374961,4,0,-0.40977679671036094,-0.4378512062824702,3.97330686889931,-0.35093032059747487,True
2430643,4,0,0.15399295826188394,-0.20206557454270194,-0.09368098856585266,0.11910018665160932,True
150156,2,0,0.3513631673989384,-0.08328508552667777,0.1517719646036574,-0.3326609043936233,True
54455,2,0,0.4177581195923957,-0.8866233225291845,0.21143984155566056,-0.16857757347038815,True
88769,2,0,0.3641567955312987,-0.3491637802183921,0.15611519301935983,-0.18809585718273372,True
478790,10,0,0.49741229080576327,-0.6143610401384609,1.2682500196484405,0.11809496478400054,True
24345,2,0,0.34176885017404135,-0.8369777809251207,0.15089792353447884,-0.4193696698125238,True
81092,2,0,0.28001134177877246,-0.32388739875802475,-0.7044305417388894,1.3403065438005366,True
2288916,4,0,-0.668731743926796,-0.7410749634353431,4.0137689588311565,-0.23404620834200004,True
2222576,4,0,-0.40270988299829413,-0.6272659975216655,3.9379611574503404,-0.43317038820426523,True
2378192,4,0,-1.9611814974417523,-0.5730283996426011,3.9764183590321474,-0.42685204559954043,True
172889,2,0,0.4994543802610997,-0.6462557750762028,-1.2090687435765393,-0.16692705511891454,True
182619,2,0,0.34939083348159417,-0.023695010996413243,0.1510544011283253,-0.18883493205581925,True
2293442,4,0,0.33745380919614,-0.09661115264791369,4.573989570797169,-0.29292602464985135,True
378147,10,0,0.49966359990318443,-0.004410227467157801,0.24325509766183454,0.11925901601510784,True
358110,10,0,0.49958750894937687,0.10167658904069844,1.158468737003235,0.1173530924869045,True
382609,10,0,0.46880547657740995,-1.6600443498493542,1.3427557893245567,0.11863483373891996,True
2420656,4,0,0.3854049598676329,-1.0242252827347218,3.4682789657143633,-0.4569188568915714,True
2378195,4,4,0.4998221715022981,0.2483969675139372,-0.7661334882248656,0.6136616781502915,True
24319,2,0,0.0035871384717375415,-0.011819995357671753,-0.10851817659747834,0.07210747419368986,True
333697,10,0,-0.9960230434418884,-0.2547663261359525,1.263796036076507,0.11691917355199521,True
109772,2,0,-0.0655771359406725,-0.057635698289985826,-0.07699229475953445,-0.18512506920496952,True
89488,2,0,0.3343184015725056,0.01102431420090948,0.11884408100574709,0.5942843941893557,True
144947,2,0,0.361623633969749,-0.013355266646743318,0.15263003384065882,-0.1879974885404916,True
2385522,4,0,0.24807012845592516,-1.279838508193926,-1.631805910120861,-0.45675160165098827,True
2340512,4,0,0.4674835760532171,-0.5603952263847084,3.7650898673981454,-0.26580195178942523,True
2274380,4,4,0.49997617401012234,0.1863517728138593,-0.3885984229481866,0.6728668473338876,True
63193,2,0,0.05511646054952334,-0.08483033099605228,-0.016376491064028904,0.07322883814994965,True
179805,2,0,-0.031608202232135556,0.03466756168775718,-0.08501859677723954,-0.10954996832429952,True
440703,10,0,0.49895279725368336,-0.031374107040935365,0.14764227609010797,0.11804744379389015,True
350444,10,0,0.49936445650646477,-0.16461705266882667,0.030206223107700162,0.11750571597965588,True
2311971,4,0,0.3284269672837224,0.024764863416827765,4.478072105216986,-0.4890493660246311,True
179277,2,0,0.23959587416974876,0.05658270572760325,-0.027054259383631662,0.06553136691741004,True
107192,2,0,0.2010038570320097,-0.6145589394293055,4.179965978448613,0.18545712134561454,True
408280,10,0,0.49974201923187084,-0.45027373623454164,1.3118424350105231,0.11764764499398583,True
28755,2,0,0.35000390160061223,0.039545600332280766,0.1511129415132617,-0.2592828119043251,True
2349894,4,4,0.48983985676767505,0.05304480139374551,-1.6105244890677504,0.5368031612192561,True
2350319,4,0,0.18733916376345616,-0.25876469662043994,-0.15014347687731777,0.0962304707570728,True
438071,10,0,0.4993381005097236,-0.2497431029882442,1.0745166632893133,0.11733889950939111,True
2319030,4,0,0.2047011429420305,0.11151270344245347,-0.03188695829058272,0.10871389087583523,True
389549,10,0,-0.4493181675444943,-0.5433061028851613,1.331658581307651,0.11699494134012513,True
2776046,3,3,0.3380708553302347,-0.045730269073790054,0.08561118584509933,0.18429618117105134,True
2325861,4,0,0.38264149977195466,0.0922085539125021,4.393517881776916,-0.37185668808154076,True
2366358,4,0,0.17906766453981743,-0.6826934284174475,3.8187074638747314,-0.4966716121654692,True
2461117,4,0,0.228453934964475,0.1096090716456671,-0.184375408710705,0.17744392882122104,True
2427390,4,4,0.49993779628592655,0.24967519690745332,-0.06406338113850635,0.5900611319831812,True
2284342,4,0,-0.18924130758420904,-0.7316259291574974,3.79578036974121,-0.4276325853267611,True
2439981,4,0,0.4988728664258412,-0.12641125757124422,-0.4488755832095528,0.12656632004596186,True
443247,10,0,0.4203486199315783,0.06959827408687795,0.22473764647353225,0.11713210516059187,True
2214309,4,0,0.2479109996082806,-0.268193075598155,-1.003344846994609,-0.4270946564391266,True
2362865,4,0,0.25022890622904775,-2.038945580725409,-0.365381937051833,0.5884653306777125,True
425517,10,0,0.49460665415866967,0.14607897660808047,0.18739494995810801,0.11788378986299158,True
2285857,4,0,0.14465876612407805,-0.1448801368751387,-0.06702222398586893,0.2073689971943718,True
1744355,7,0,0.0016761940683710148,0.034551257328673236,-0.11905626113484796,0.12659635366812066,True
2371241,4,0,-1.7737046105850618,-1.9420411251372771,2.5675221412802616,-0.36893176432533464,True
2279130,4,0,-0.28581385923257024,-0.17692847085176966,-0.08305505401917603,0.13222843800396916,True
2357973,4,0,0.15190113834526428,0.014692136929358557,-0.21514907165883884,0.1895835628233809,True
2291831,4,0,-0.7671664924682098,-0.7213811407204734,3.7320835242571695,-0.46189357181201346,True
91415,2,0,0.25545745154933486,0.04569205890070372,0.00876088021110203,0.24133807495910745,True
421301,10,0,0.4999254725726707,-0.014317652637002395,1.319153980952186,0.11672928705989959,True
418924,10,0,-0.28303206842937084,-1.257405703401875,1.3296518936159776,0.11751734124209107,True
424283,10,0,-0.4054524714100982,-0.36634260545219016,1.3266822796193434,0.11737837085129628,True
2421121,4,0,0.1908307144623197,-0.05135495146417769,-0.0020751140920839475,0.18398784748997588,True
315252,10,0,0.49935948453259116,0.030059374363567686,0.24846104060415958,0.11777366282885292,True
2264369,4,0,0.14871009092605597,-0.4108111672265158,4.183608424257477,-0.36826250384911713,True
2285843,4,0,-0.3375255225773677,0.11577663188723364,-0.11270384378392402,0.12704873004285047,True
19334,2,0,0.1366961311539233,-0.000886011226967238,-0.05023440431066698,0.04936884618608661,True
2345151,4,0,0.164187432105863,0.1069849265402002,-0.2113001597975961,0.13974406350070057,True
2188466,6,0,0.31616010283516927,-0.4357923457836133,0.9582129709900553,0.11292348347532638,True
1880208,11,0,-0.2440749103342156,-0.014911376676624764,-0.2499380656251068,0.1498552204788419,True
354469,10,0,0.42199729734530855,0.06736392251253077,0.23313940258576424,0.11724214155639089,True
333234,10,0,0.4585250123936848,1.9252791155290756,2.402467648320918,0.12205323974305168,True
154353,2,0,-0.14218903427216897,-0.1177699985281971,-0.02264263136934329,0.10365159321386513,True
2330089,4,0,0.1648823668778221,0.06289621477573264,-0.09009559329642258,0.04978957060928489,True
135970,2,0,-0.07555044764580557,-0.04894770954552942,-0.01671344609255898,0.07575167632035389,True
428844,10,0,-1.5751278477068316,-0.7842823566580837,1.3328313164293302,0.11691744251495652,True
2464399,4,0,0.220945422933443,0.05837725347736429,-0.0011125898675896835,0.06945088206801396,True
403237,10,0,0.4971600322399108,-0.2673635365607851,0.15807023289124503,0.11428329358279513,True
2301516,4,0,0.13089369069578677,-0.16188826056869896,-0.715432505112197,0.09747489642008034,True
416712,10,0,0.49928261997187207,-0.06735807666381717,1.322238208962441,0.11675487222826819,True
2394762,4,0,-7.460845242703838,-0.7054053424374949,4.165322145799394,0.12184143518903048,True
436012,10,0,0.49085552748456146,-0.7447754202659894,1.048521217066102,0.11782935635692952,True
2393566,4,0,-1.2198975024041345,-0.2406132728507553,4.064720601266814,-0.359456371855931,True
2223396,4,0,0.24726913827104818,-0.27440923201163925,-0.12477834712325005,-0.49173794858733055,True
2228203,4,0,0.04591713999614505,0.07337893733448522,-0.020199739223603325,0.13592237714530542,True
360023,10,0,0.4992588886392204,-0.06359878025191885,0.2596069466210563,0.11717458139620503,True
1854110,7,0,-0.00235478477745937,-0.02731789411599719,-0.058413578310950634,0.12135596479127941,True
